Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
4861d01f-019c-3dac-a153-8334e50919f9,NORTH SHORE MEDICAL CENTER -,81 HIGHLAND AVENUE,SALEM,MA,01970,42.50128,-70.897502,9787411215,0.0,336
a0b6ec0c-e587-3b2a-bf9f-248849f29ee5,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6177893000,0.0,15
4f3a530e-a2f7-3de0-9a09-c0a70a9ab894,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH STREET,PITTSFIELD,MA,01201,42.452045,-73.26054,4134472000,0.0,140
f71ce1a9-cca7-3295-9a1e-c88ac3479b6f,MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,01752,42.349617,-71.547214,5084815000,0.0,422
c44f361c-2efb-3050-8f97-0354a12e2920,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,02302,42.082543,-71.024638,5089417000,0.0,152
b1ddf812-1fdd-3adf-b1d5-32cc8bd07ebb,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,275 SANDWICH STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,5087462000,0.0,227
6be05ccf-ef94-341f-a2a3-1cf9bfde1b18,ADCARE HOSPITAL OF WORCESTER INC,107 LINCOLN STREET,WORCESTER,MA,01605,42.269478,-71.807783,5087999000,0.0,53
b0e04623-b02c-3f8b-92ea-943fc4db60da,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,01854,42.638893,-71.32210699999997,9789376000,0.0,147
ebc3f5c4-6700-34af-8323-85621c313726,NOBLE HOSPITAL,115 WEST SILVER STREET,WESTFIELD,MA,01085,42.138838,-72.755911,4135682811,0.0,165
fd328395-ab1d-35c6-a2d0-d05a9a79cf11,MERCY MEDICAL CTR,271 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137489000,0.0,11
d692e283-0833-3201-8e55-4f868a9c0736,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,02176,42.455723,-71.05901899999998,7819793000,0.0,555
d78e84ec-30aa-3bba-a33a-f29a3a454662,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,42.33196,-71.020173,6177262000,0.0,8
8ad64ecf-c817-3753-bee7-006a8e662e06,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,02780,41.903323,-71.094984,5088287000,0.0,156
44bef9d3-91c2-3005-93e0-ccf436348ff0,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES STREET,BOSTON,MA,02114,42.33196,-71.020173,6175237900,0.0,38
60457c13-adb2-3415-82c5-86ab5dab5f93,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,01199,42.115454,-72.539978,4137940000,0.0,33
a9f20dc1-5147-3789-bcef-bbecb41c5983,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,01844,42.742751,-71.178588,9786870156,0.0,215
7fb56531-86bd-3e4a-8619-4df9942da309,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,148 CHESTNUT STREET,NEEDHAM,MA,02494,42.281593,-71.242414,7814533002,0.0,8
cb6a50e0-af76-3758-99ad-3200ede03fff,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,02215,42.33196,-71.020173,6176677000,0.0,2
9a7149fa-49fc-3c87-b935-d29c55808717,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,02120,42.33196,-71.020173,6177545800,0.0,174
24cb4eab-6166-3530-bddc-a5a8a14a4fc1,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,5084731190,0.0,244
e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,HEYWOOD HOSPITAL -,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,9786323420,0.0,36
ac8356a5-78f8-3a63-8a1e-59e832fd54e7,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,9787849000,0.0,142
db0acede-4abe-3c01-8d03-5c68a190d8c7,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,7813408000,0.0,417
3d10019f-c88e-3de5-9916-6107b9c0263d,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,6172436000,0.0,327
f4e7709c-02f6-37ca-aeea-8247d74e88e7,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,7817299000,0.0,179
12c9daf5-a29c-36c9-ac55-28972463e566,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,6176964600,0.0,288
27379046-608b-32f0-9df7-8c833cf5d11d,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,6177325500,0.0,6
226098a2-6a40-3588-b5bb-db56c3a30a04,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,5084273000,0.0,79
b7175ab4-bde5-3848-891b-579bccb77c7c,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,6176365000,0.0,20
d733d4a9-080d-3593-b910-2366e652b7ea,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,6179837000,0.0,80
3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,5087721000,0.0,180
d5117822-5756-389d-9547-891a372d580f,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,5085485300,0.0,382
f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,5083341000,0.0,61
6f122869-a856-3d65-8db9-099bf4f5bbb8,LAHEY HOSPITAL & MEDICAL CENTER  BURLINGTON,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,7817445100,0.0,216
465de31f-3098-365c-af70-48a071e1f5aa,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,5083831000,0.0,44
1eaf97fa-9de6-38de-a9c4-6efe5dc574be,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,5083635000,0.0,12
161a799c-4894-36f6-8ca7-2a71c8107f79,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,9782493511,0.0,25
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,0.0,69
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,0.0,45
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,0.0,182
72a10c1a-ee7c-3a01-97b1-33f63244c13e,Edith Nourse Rogers Memorial Veterans Hospital (Bedford VA),200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,781-687-2000,0.0,96
18f774ab-db01-37ba-95c4-44c4eab47089,Quincy Outpatient Clinic,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,800-865-3384,0.0,11
3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,PREMIUM EYE CARE  PC,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,781-329-5454,0.0,49
5c494a07-4063-3887-8500-43b72f19ad9f,PCP2402,5 MARKET SQUARE,AMESBURY,MA,01913-2402,42.851284,-70.955837,978-388-8054,0.0,4
4a0787c0-b6cd-343f-ade6-ae89d7bdc8d1,PCP3319,28 W MAIN ST,GEORGETOWN,MA,01833-2010,42.726188,-70.983328,978-979-8337,0.0,58
86194e39-0481-37cc-a2a9-27cf83292bfd,ARSENAULT CHIROPRACTIC CENTER INC,379 MAIN ST,HAVERHILL,MA,01830-4037,42.782945,-71.087436,978-373-7871,0.0,42
3bb806d8-ae0d-37d4-af59-96efcc928ea3,PCP6043,213 WASHINGTON ST,GROVELAND,MA,01834-1008,42.7539,-71.015935,978-886-1423,0.0,44
5d446658-c301-313e-9168-37d171e8a3af,PCP7004,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,603-680-1654,0.0,21
eab0553f-0e3d-3d12-9b7d-292edf2e361f,PCP7086,30 CHURCH ST,SALEM,MA,01970-3714,42.499248,-70.898204,,0.0,52
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,0.0,72
98c716c1-1951-39a3-8c5e-fd57ac194208,PCP8861,378 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5917,41.931653,-71.294503,508-761-5034,0.0,43
2299ba38-a12b-3186-a0e4-df3156f452bb,GEORGETOWN EYE ASSOCIATES INC,2 CENTRAL ST,GEORGETOWN,MA,01833-2032,42.726188,-70.983328,978-352-5966,0.0,77
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,0.0,4
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,413-348-6257,0.0,18
cfefd430-dc34-3f76-b4ae-deb4117f5c9b,PCP15655,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,339-234-0711,0.0,25
8f85e254-08a2-332e-8847-ef8eb92385c5,PCP17744,37 WASHINGTON ST,WESTFIELD,MA,01085-2861,42.138838,-72.755911,413-562-4304,0.0,54
f0f86560-e984-3bb4-b93e-480bb4691e0f,PCP19053,500 MAIN ST,WILBRAHAM,MA,01095-1658,42.126883,-72.430952,413-949-3391,0.0,58
2dac98ee-f5fa-39c7-85a4-234fe3484dc8,PCP21275,45 N MAIN ST,FALL RIVER,MA,02720-2133,41.725351,-71.094162,508-674-0047,0.0,19
3ebdda42-96e1-3ef9-844b-2f1f8224ef15,PCP22333,56 WINTHROP ST,CONCORD,MA,01742-2076,42.462911,-71.364496,978-369-2266,0.0,66
d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,PCP22470,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,978-667-7711,0.0,25
c0db80e0-406a-3020-9b88-114998fe9f33,PCP25571,126 PARKER ST,NEWTON CENTER,MA,02459-2552,42.331876,-71.208402,617-244-5594,0.0,49
87150be3-c9fd-369a-af45-52493f8451df,PCP26028,531 SUMMER ST,BARRE,MA,01005-9589,42.418848,-72.10659799999999,413-237-5665,0.0,41
3e4baf39-79d2-3c5f-9419-293af2720a97,PCP26086,149 BELGRADE AVE,ROSLINDALE,MA,02131-2416,42.33196,-71.020173,617-327-4698,0.0,85
fedeff02-fcd0-3c21-a73e-d0d11a998ba4,PCP27454,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,978-468-3056,0.0,67
ad88ea68-1b6a-322b-9f8b-62dc31195ee1,PCP28938,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-465-0959,0.0,37
0b7ad8b0-feb2-33a9-94c4-aadaf4a1022c,PCP29876,4238 WASHINGTON ST,ROSLINDALE,MA,02131-2517,42.33196,-71.020173,617-971-8650,0.0,28
c74fe4a4-59ef-378a-af0a-49427c8dac6a,PCP30010,22 SUMMER ST,WESTBOROUGH,MA,01581-1565,42.268426,-71.613309,508-366-1717,0.0,67
028b5b8e-40d9-381f-957f-0ed3e4503b4a,PCP30031,167 DWIGHT ROAD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,413-525-2166,0.0,14
250b0a60-9323-3738-8433-100bab3970af,PCP36217,21 MARSHVIEW LANE,MARSTON MILLS,MA,02648,41.662727,-70.357208,508-420-1010,0.0,30
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,100 HIGHLAND ST,MILTON,MA,02186-3877,42.241557,-71.082432,617-698-6105,0.0,32
0e4ec824-e905-3a95-80df-b602d69722ef,PCP40514,214 MAIN ST,MALDEN,MA,02148-6905,42.42938,-71.058706,781-388-9228,0.0,37
2269bc9e-cade-3aaa-a2e5-fbd322cd2ad0,PCP43736,983 BENNINGTON ST,EAST BOSTON,MA,02128-1134,42.375541,-70.970646,617-567-6666,0.0,36
a30bb886-a567-3d82-a3ab-8bf1f45bc55a,PCP45409,249 AYER RD,HARVARD,MA,01451-1133,42.504256,-71.588513,978-296-3957,0.0,36
10ea2025-d6eb-357a-96d2-1359bdff79e6,PCP46647,678 LOWELL ST,METHUEN,MA,01844-1807,42.742751,-71.178588,978-685-4444,0.0,72
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,1037 MAIN ST,LEICESTER,MA,01524-1313,42.238427,-71.91234,508-892-1335,0.0,44
a0e3f669-d53f-3554-a7d5-144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,02150-2336,42.396824,-71.031348,617-889-2500,0.0,26
519d41a1-0b82-3e6b-b4fe-6c00b050c881,PCP49519,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,413-567-0380,0.0,28
463edc07-faff-3d58-98f3-299de99a18a7,PCP50401,111 BOSTON POST RD,SUDBURY,MA,01776-2457,42.383367,-71.42107,978-443-4878,0.0,1
0497d689-4d15-3b9b-a226-f1cceafec0bb,PCP52433,9 DANE ST,BEVERLY,MA,01915-4514,42.556659,-70.84496,978-524-0400,0.0,19
8500bab6-c9b0-304d-b719-9a8913c35e37,PCP60916,67 COLCHESTER ST,BROOKLINE,MA,02446-5439,42.323853,-71.142003,617-232-9311,0.0,41
4786ed54-9ddb-3063-b578-370787aef828,PCP61278,52 NOON HILL AVE,NORFOLK,MA,02056-1161,42.116244,-71.329274,508-560-4007,0.0,47
728d289d-ebe1-3751-8536-4f0240eafd87,PCP66602,4 W MAIN ST,WESTBOROUGH,MA,01581-1902,42.268426,-71.613309,508-366-8534,0.0,49
a900d50b-71a9-377d-9aec-3a8f84bd2de9,PCP69376,9 CENTRAL ST,LOWELL,MA,01852-1915,42.63898,-71.321141,978-996-8159,0.0,45
55f15a5c-f9c2-31f4-9a7f-1c5f832db6b6,PCP69662,101 MAIN ST,MEDFORD,MA,02155-4530,42.423844,-71.10923100000001,781-396-8100,0.0,43
b2c21bf7-b62f-3aba-a37f-e0890ca76262,PCP70464,194 N ST,DANVERS,MA,01923-1242,42.574174,-70.95051600000001,978-774-5600,0.0,59
465e5df3-036d-3efd-ba82-e6ddf5e91949,PCP75721,178 SAVIN ST,MALDEN,MA,02148-2329,42.42938,-71.058706,781-338-7750,0.0,34
2dc7a6b2-bee6-3ae6-b3fe-4117382d73ee,PCP78624,56 MAIN ST,ASHBURNHAM,MA,01430-1242,42.648697,-71.919896,978-790-5789,0.0,27
fb28cf4c-955b-32c7-906e-4b9ad6f5678a,LC HOLBROOK  INC.,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,42.140346,-70.997861,781-767-5200,0.0,29
15d6e6bd-d5bd-3f12-ac73-2d07b4867aa4,PCP80125,35 BEDFORD ST,LEXINGTON,MA,02420-4438,42.445221999999994,-71.23001500000001,781-861-8855,0.0,28
25983810-54e6-36a3-a1f4-c9fd1b4119b1,PCP85217,875 MASSACHUSETTS AVE,CAMBRIDGE,MA,02139-3071,42.376043,-71.11868,617-902-0919,0.0,52
46531583-6ec1-3c25-a9a3-961abac70151,PCP89673,195 WHITING ST,HINGHAM,MA,02043-3717,42.224319,-70.880673,,0.0,49
ea2056db-8ca2-3afa-8799-22d89243493f,TOTAL REHAB AND FITNESS LLC,179 BEAR HILL RD,WALTHAM,MA,02451-1063,42.388921,-71.24226800000001,781-895-9500,0.0,28
01186ba6-bf1e-353f-ae4a-703e5fd65af0,PCP93038,107 MAIN ST,ANDOVER,MA,01810-3803,42.648044,-71.161751,,0.0,57
527fd92b-5372-3dec-9363-626a186a92aa,PCP93828,360 W BOYLSTON ST,WEST BOYLSTON,MA,01583-2370,42.369417,-71.785036,,0.0,20
5181acd0-4c26-3172-9068-138966873eb6,PCP102671,22 W ST,MILLBURY,MA,01527-2622,42.192246000000004,-71.777649,,0.0,45
211513af-05dd-340e-a7d8-79cb8c958edb,PCP104079,95 TREMONT ST,DUXBURY,MA,02332-4732,42.044307,-70.70604499999999,,0.0,58
6e8caa51-afee-3613-ac75-ad049c87958d,PCP110155,120 MAIN ST,BRIDGEWATER,MA,02324-1409,41.972376000000004,-70.978773,,0.0,46
80075dfe-2b6e-3cc8-b85e-437526caa6f7,PCP110229,1690 MAIN ST,SOUTH WEYMOUTH,MA,02190-1279,42.206676,-70.94584499999998,,0.0,44
5445cc47-4b0f-37a6-9223-418b20a0693f,PCP115864,16 WINTER ST,SOUTHBOROUGH,MA,01745-1029,42.299625,-71.52842700000001,,0.0,45
ce32b106-d619-39d3-8ae9-ce21faf1c2a6,PCP120900,7 MIDDLESEX AVE,WILMINGTON,MA,01887-2758,42.564646999999994,-71.164516,,0.0,34
2db889da-7f59-3bdb-9f98-4d40f24a2540,PCP121054,31 PINE ST,NORFOLK,MA,02056-1642,42.116244,-71.329274,,0.0,51
ab2c9205-7101-34df-bdbb-84ac18fa33bc,PCP124560,5 HIGH ST,MEDFORD,MA,02155-3800,42.423844,-71.10923100000001,,0.0,35
c17db94f-4d24-3c3a-bc46-ffc9fa86e212,PCP128389,592 PROVIDENCE HWY,DEDHAM,MA,02026-6804,42.246871999999996,-71.179462,,0.0,35
127d0b28-580b-3171-b52a-7dd93083d1de,PCP130199,63 STATION LNDG,MEDFORD,MA,02155-5192,42.423844,-71.10923100000001,,0.0,5
0adbfc92-86b4-351b-9c0b-de45963055de,PCP130586,360 BROCKTON AVE,ABINGTON,MA,02351-2186,42.119966999999995,-70.957211,,0.0,39
a005fba5-3abb-32ee-a26d-afcde0315ead,PCP135496,1049 MAIN ST,WEST BARNSTABLE,MA,02668-1152,41.662727,-70.357208,,0.0,69
c1f6df80-fe5e-3a72-bdbc-7093801ab4ad,PCP140591,21 MAIN ST,NORTH READING,MA,01864-2286,42.578222,-71.084398,,0.0,73
d8548c27-16bf-3bdc-9e84-1b0947dd684b,PCP141056,2 GALLERIA MALL DR,TAUNTON,MA,02780-6913,41.903324,-71.094987,,0.0,39
5eea8ebc-8657-3681-a781-b01da9aacab1,PCP142478,126 COMMONWEALTH AVE,DEDHAM,MA,02026-1441,42.246871999999996,-71.179462,,0.0,22
6732396b-4891-3ca3-89c9-bc55cf462878,PCP147720,305 MASSACHUSETTS AVE,ARLINGTON,MA,02474-8310,42.418721999999995,-71.163912,781-648-3646,0.0,62
317b4c11-0445-3de4-9079-7436349286e9,PCP148797,795 MAIN ST,HOLDEN,MA,01520-3800,42.355801,-71.862574,,0.0,24
2cfd240e-3280-34b6-96cc-daf60ad5d14f,PCP148963,21 E MAIN ST,AVON,MA,02322-1413,42.132461,-71.054013,508-586-1046,0.0,69
ec4d78b1-5947-3274-ab29-1a733fa41970,PCP149317,45 LYMAN ST,WESTBORO,MA,01581-2657,42.267441,-71.617492,,0.0,74
de004a50-64ca-37eb-bf70-d5589fa7999f,PCP149816,512 BROADWAY,EVERETT,MA,02149-3778,42.405938,-71.054649,781-729-4344,0.0,20
b4fbf217-ac7b-3ecf-8c1a-d607c1d4f0db,SHIFA COMPREHENSIVE HEALTH CENTER,185 W AVE,LUDLOW,MA,01056-1700,42.183577,-72.457812,413-244-6947,0.0,32
4488eebb-04e3-3858-b033-6defb5906f55,PCP155848,257 AYER RD,HARVARD,MA,01451-1108,42.504256,-71.588513,,0.0,29
85b02c71-bf0f-365f-a04a-7cf20a974e4c,PCP158602,1183 N MAIN ST,RANDOLPH,MA,02368-2135,42.178993,-71.052654,,0.0,43
616aa60c-0364-3315-ae16-7133ae5181bd,PCP167233,336 MAIN ST,WAKEFIELD,MA,01880-5013,42.50436,-71.064061,,0.0,23
18c9efe7-ec0e-3c35-b58d-738000e2036e,PCP167800,44 RIVULET ST,UXBRIDGE,MA,01569-3134,42.061166,-71.643628,,0.0,31
bf831193-0c51-3d98-98bf-3ddd11eb4372,PCP168778,341 STATE RD,DARTMOUTH,MA,02747-4313,41.56651,-70.958229,,0.0,43
00ab3fbd-6157-3f4a-a58c-178d16b9e3f1,BAY COVE HUMAN SERVICES  INC,1500 DORCHESTER AVE,DORCHESTER,MA,02122-1313,42.33196,-71.020173,617-825-5000,0.0,12
6b7dc4b8-cbae-3e45-9d32-8224ca678b8c,DEDHAM OPHTHALMIC CONSULTANTS AND SURGEONS PC,980 -990 WASHINGTON ST,DEDHAM,MA,02026-6704,42.246871999999996,-71.179462,781-255-2222,0.0,30
bc53d67b-d4fb-3015-b364-c6f184a98161,BROCKTON PEDIATRICS,65 LIBBY ST,BROCKTON,MA,02302-2949,42.082543,-71.024638,508-584-6060,0.0,19
69177af3-a156-3163-aff5-94422d64c4c4,KENNEDY BROTHERS P.T.,311 ARSENAL ST,WATERTOWN,MA,02472-2782,42.369451,-71.177925,617-924-5100,0.0,29
691299a5-fda9-37ff-9860-dd63d18da9e7,PCP211054,2440 BOSTON RD,WILBRAHAM,MA,01095-1251,42.126883,-72.430952,413-596-8800,0.0,9
326cf4da-678f-3c88-b807-0231e99cca68,CHARLES RIVER MEDICAL ASSOCIATES  PC,20 HOMER AVE,ASHLAND,MA,01721-1752,42.257754999999996,-71.473526,508-881-5590,0.0,33
766c3dad-9177-3032-a00c-8a129ba3dc46,PCP212858,16 THOMAS ST,JAMAICA PLAIN,MA,02130-4028,42.33196,-71.020173,617-524-0491,0.0,34
56555397-045b-3abe-9ed8-7454cdbfdf20,PHYSICAL THERAPY IN MOTION  INC,439 STATION AVE,SOUTH YARMOUTH,MA,02664-1849,41.667083,-70.200793,508-394-3333,0.0,49
cb7dfd1f-74a0-3263-86e3-675e0ffd1c9e,DR LAURA ANNE POTVIN PC,939 SALEM ST,GROVELAND,MA,01834-1566,42.7539,-71.015935,978-374-8991,0.0,26
18764764-9e4e-3918-b397-3a622aa17d46,PCP217952,3 BESSOM ST,MARBLEHEAD,MA,01945-2372,42.495629,-70.83582,978-722-1965,0.0,32
69dac13f-9fcb-3152-91eb-10f1d4d8c864,MEDICAL AFFILIATES OF CAPE COD  INC.,441 ROUTE 130,SANDWICH,MA,02563-2340,41.7132,-70.485737,774-338-5120,0.0,46
1eee58f9-f10d-3d2c-8752-380e35863aaf,PCP222354,311 SERVICE RD,E SANDWICH,MA,02537-1371,41.734214,-70.430683,508-833-4160,0.0,36
76a80350-916e-3fc9-8fed-2c8c4b36c42f,NORTH SUFFOLK MENTAL HEALTH ASSOCIATION  INC.,301 BROADWAY,CHELSEA,MA,02150-2807,42.396824,-71.031348,617-912-7900,0.0,32
2ea044b8-43d8-347a-a93e-a37e97bf3520,PCP245948,24 LYMAN ST,WESTBOROUGH,MA,01581-1484,42.268426,-71.613309,508-366-7100,0.0,34
ab127ed2-4439-3749-82c5-eedeb7e90a19,ASSOCIATES IN OTOLARYNGOLOGY HEAD AND NECK SURGERY  PC,72 CUDWORTH RD,WEBSTER,MA,01570-3157,42.047075,-71.845805,508-757-0330,0.0,56
be513b07-263f-3cf2-8ba3-395124d84cae,PSYCHOLOGY ASSOCIATES INC.,449 ROUTE 130 11,SANDWICH,MA,02563-2375,41.7132,-70.485737,508-888-5272,0.0,87
70c3fad3-6f38-3a53-b541-551da674dfe3,CAPE COD PRIMARY CARE LLC,687 W MAIN ST,HYANNIS,MA,02601-3421,41.647227,-70.249978,508-771-8114,0.0,51
18362426-1324-35e6-a226-adccb56a7a36,PCP258407,98 S MAIN ST,MIDDLEBOROUGH,MA,02346-2123,41.878004,-70.86926700000001,508-947-2155,0.0,70
d6337e51-f70b-3ce2-b1d5-076f429690d9,NORTH SUFFOLK MENTAL HEALTH ASSOCIATION  INC.,301 B BROADWAY,CHELSEA,MA,02150-2830,42.396824,-71.031348,617-912-7900,0.0,74
